fname,datetime,date,hour,file_size
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240809_0910.wav,2024-08-09T09:10:00Z,2024-08-09,9,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240809_1010.wav,2024-08-09T10:10:00Z,2024-08-09,10,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240809_1510.wav,2024-08-09T15:10:00Z,2024-08-09,15,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240809_1710.wav,2024-08-09T17:10:00Z,2024-08-09,17,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240810_1400.wav,2024-08-10T14:00:00Z,2024-08-10,14,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240810_1610.wav,2024-08-10T16:10:00Z,2024-08-10,16,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240810_1800.wav,2024-08-10T18:00:00Z,2024-08-10,18,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240811_1003.wav,2024-08-11T10:03:00Z,2024-08-11,10,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240811_1310.wav,2024-08-11T13:10:00Z,2024-08-11,13,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240811_1400.wav,2024-08-11T14:00:00Z,2024-08-11,14,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240812_0700.wav,2024-08-12T07:00:00Z,2024-08-12,7,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240813_0510.wav,2024-08-13T05:10:00Z,2024-08-13,5,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240813_0910.wav,2024-08-13T09:10:00Z,2024-08-13,9,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240813_1200.wav,2024-08-13T12:00:00Z,2024-08-13,12,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240813_1810.wav,2024-08-13T18:10:00Z,2024-08-13,18,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240814_0610.wav,2024-08-14T06:10:00Z,2024-08-14,6,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240814_0800.wav,2024-08-14T08:00:00Z,2024-08-14,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240814_1400.wav,2024-08-14T14:00:00Z,2024-08-14,14,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240815_0610.wav,2024-08-15T06:10:00Z,2024-08-15,6,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240815_0810.wav,2024-08-15T08:10:00Z,2024-08-15,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240815_0910.wav,2024-08-15T09:10:00Z,2024-08-15,9,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240816_0900.wav,2024-08-16T09:00:00Z,2024-08-16,9,111409196
