label,accuracy,f1,recall,precision,model_path,dataset
niiniizemi,0.8777777777777778,0.8758465011286681,0.9509803921568628,0.8117154811715481,step3_model_training/mlruns/388903047945866758/41d861c3352a49cb851f0a80eaec436a,tune
tsukutsukuboushi,0.7822222222222223,0.5420560747663551,0.38666666666666666,0.90625,step3_model_training/mlruns/388903047945866758/41d861c3352a49cb851f0a80eaec436a,tune
aburazemi,0.8155555555555556,0.7210084033613446,0.6271929824561403,0.8478260869565217,step3_model_training/mlruns/388903047945866758/41d861c3352a49cb851f0a80eaec436a,test
higurashi,0.9711111111111111,0.6623376623376622,0.53125,0.8793103448275862,step3_model_training/mlruns/388903047945866758/41d861c3352a49cb851f0a80eaec436a,test
minminzemi,0.9211111111111112,0.8238213399503723,0.7427293064876958,0.924791086350975,step3_model_training/mlruns/388903047945866758/41d861c3352a49cb851f0a80eaec436a,test
niiniizemi,0.8661111111111112,0.8726888536714209,0.9660818713450292,0.7957610789980732,step3_model_training/mlruns/388903047945866758/41d861c3352a49cb851f0a80eaec436a,test
tsukutsukuboushi,0.8461111111111111,0.5745007680491552,0.4100877192982456,0.958974358974359,step3_model_training/mlruns/388903047945866758/41d861c3352a49cb851f0a80eaec436a,test
aburazemi,0.9466666666666668,0.9333333333333332,0.9333333333333332,0.9333333333333332,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,tune
higurashi,0.9555555555555556,0.6,0.625,0.5769230769230769,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,tune
minminzemi,0.9244444444444444,0.8468468468468469,0.8703703703703703,0.8245614035087719,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,tune
niiniizemi,0.8755555555555555,0.8771929824561403,0.9803921568627452,0.7936507936507936,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,tune
tsukutsukuboushi,0.7533333333333333,0.41269841269841273,0.26,1,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,tune
aburazemi,0.9355555555555556,0.9180790960451976,0.9502923976608189,0.8879781420765027,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,test
higurashi,0.9566666666666668,0.675,0.84375,0.5625,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,test
minminzemi,0.9161111111111112,0.8301462317210349,0.825503355704698,0.834841628959276,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,test
niiniizemi,0.8572222222222222,0.8657963446475196,0.9695906432748538,0.7820754716981132,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,test
tsukutsukuboushi,0.8327777777777777,0.5184000000000001,0.35526315789473684,0.9585798816568049,step3_model_training/mlruns/388903047945866758/a8e564ad832848da8d8081bf4a6b8b8a,test
aburazemi,0.9244444444444444,0.905027932960894,0.9,0.9101123595505618,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,tune
higurashi,0.9533333333333334,0.3636363636363637,0.25,0.6666666666666666,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,tune
minminzemi,0.9177777777777778,0.827906976744186,0.8240740740740741,0.8317757009345794,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,tune
niiniizemi,0.7733333333333333,0.7875000000000001,0.9264705882352942,0.6847826086956522,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,tune
tsukutsukuboushi,0.82,0.6523605150214592,0.5066666666666667,0.9156626506024096,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,tune
aburazemi,0.9055555555555556,0.880450070323488,0.9152046783625732,0.8482384823848238,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,test
higurashi,0.965,0.5827814569536425,0.4583333333333333,0.8,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,test
minminzemi,0.9194444444444444,0.8300117233294256,0.7919463087248322,0.8719211822660099,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,test
niiniizemi,0.7688888888888888,0.7907444668008048,0.9192982456140352,0.6937334510150044,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,test
tsukutsukuboushi,0.8761111111111111,0.694938440492476,0.5570175438596491,0.9236363636363636,step3_model_training/mlruns/388903047945866758/04f9d491b610420c898af750a9852b2d,test
aburazemi,0.8777777777777778,0.8297213622291022,0.7444444444444445,0.9370629370629372,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,tune
higurashi,0.9533333333333334,0.2222222222222222,0.125,1,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,tune
minminzemi,0.9222222222222224,0.8356807511737089,0.8240740740740741,0.8476190476190476,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,tune
niiniizemi,0.8977777777777778,0.8944954128440368,0.9558823529411764,0.8405172413793104,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,tune
tsukutsukuboushi,0.7933333333333333,0.5592417061611374,0.3933333333333333,0.9672131147540984,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,tune
aburazemi,0.8911111111111111,0.8444444444444446,0.7777777777777778,0.9236111111111112,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,test
higurashi,0.9672222222222222,0.5815602836879432,0.4270833333333333,0.9111111111111112,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,test
minminzemi,0.9172222222222224,0.8215568862275449,0.767337807606264,0.884020618556701,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,test
niiniizemi,0.8894444444444445,0.8919065725149375,0.960233918128655,0.8326572008113591,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,test
tsukutsukuboushi,0.8377777777777777,0.554878048780488,0.3991228070175439,0.91,step3_model_training/mlruns/388903047945866758/08da6577a2b940e693803f2d848ecdc7,test
aburazemi,0.8822222222222222,0.8359133126934983,0.75,0.944055944055944,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,tune
higurashi,0.9555555555555556,0.4117647058823529,0.2916666666666667,0.7,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,tune
minminzemi,0.8933333333333333,0.7983193277310925,0.8796296296296297,0.7307692307692307,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,tune
niiniizemi,0.9,0.8854961832061068,0.8529411764705882,0.9206349206349206,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,tune
tsukutsukuboushi,0.7911111111111111,0.5436893203883496,0.37333333333333335,1,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,tune
aburazemi,0.9116666666666666,0.87548942834769,0.8172514619883041,0.9426644182124788,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,test
higurashi,0.9688888888888888,0.6585365853658537,0.5625,0.7941176470588235,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,test
minminzemi,0.9011111111111112,0.8077753779697624,0.8366890380313199,0.7807933194154488,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,test
niiniizemi,0.9155555555555556,0.911627906976744,0.9169590643274854,0.9063583815028902,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,test
tsukutsukuboushi,0.8488888888888889,0.5840978593272171,0.41885964912280704,0.9646464646464646,step3_model_training/mlruns/388903047945866758/b925fd462cc74bb1b861249e83f939c9,test
aburazemi,0.9466666666666668,0.9322033898305084,0.9166666666666666,0.9482758620689656,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,tune
higurashi,0.9511111111111112,0.21428571428571427,0.125,0.75,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,tune
minminzemi,0.9177777777777778,0.7978142076502733,0.6759259259259259,0.9733333333333334,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,tune
niiniizemi,0.8866666666666667,0.868217054263566,0.8235294117647058,0.918032786885246,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,tune
tsukutsukuboushi,0.7422222222222222,0.3695652173913044,0.22666666666666663,1,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,tune
aburazemi,0.9338888888888888,0.9125642909625276,0.9078947368421052,0.9172821270310192,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,test
higurashi,0.9577777777777776,0.3968253968253969,0.2604166666666667,0.8333333333333334,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,test
minminzemi,0.89,0.7219101123595506,0.5749440715883669,0.969811320754717,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,test
niiniizemi,0.9172222222222224,0.9105105105105106,0.8865497076023392,0.9358024691358025,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,test
tsukutsukuboushi,0.8072222222222222,0.3880070546737213,0.2412280701754386,0.990990990990991,step3_model_training/mlruns/388903047945866758/03bb578062864a7c8ee9e3a7aaa66e08,test
aburazemi,0.9355555555555556,0.9169054441260744,0.8888888888888888,0.9467455621301776,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,tune
higurashi,0.9311111111111112,0.4918032786885246,0.625,0.40540540540540543,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,tune
minminzemi,0.9288888888888888,0.8558558558558559,0.8796296296296297,0.8333333333333334,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,tune
niiniizemi,0.9044444444444444,0.8968824940047962,0.9166666666666666,0.8779342723004695,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,tune
tsukutsukuboushi,0.7755555555555556,0.5073170731707317,0.3466666666666667,0.9454545454545454,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,tune
aburazemi,0.9261111111111112,0.9024211298606016,0.8991228070175439,0.9057437407952872,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,test
higurashi,0.9527777777777776,0.6666666666666666,0.8854166666666666,0.5345911949685535,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,test
minminzemi,0.9066666666666666,0.8032786885245902,0.767337807606264,0.8427518427518428,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,test
niiniizemi,0.8972222222222223,0.896008993816751,0.9321637426900584,0.8625541125541125,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,test
tsukutsukuboushi,0.8455555555555555,0.5813253012048193,0.4232456140350877,0.9278846153846154,step3_model_training/mlruns/388903047945866758/70c435ffa85347ce83505bfcb84a3355,test
aburazemi,0.8444444444444444,0.7784810126582278,0.6833333333333333,0.9044117647058824,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,tune
higurashi,0.96,0.625,0.625,0.625,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,tune
minminzemi,0.94,0.8669950738916257,0.8148148148148148,0.9263157894736842,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,tune
niiniizemi,0.8644444444444445,0.8597701149425288,0.9166666666666666,0.8095238095238095,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,tune
tsukutsukuboushi,0.76,0.443298969072165,0.2866666666666667,0.9772727272727272,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,tune
aburazemi,0.885,0.839410395655547,0.7909356725146199,0.8942148760330578,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,test
higurashi,0.9683333333333334,0.7348837209302325,0.8229166666666666,0.6638655462184874,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,test
minminzemi,0.9238888888888888,0.8285356695869837,0.7404921700223713,0.9403409090909092,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,test
niiniizemi,0.8738888888888889,0.8747931605074463,0.927485380116959,0.8277661795407099,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,test
tsukutsukuboushi,0.8483333333333334,0.5754276827371695,0.4057017543859649,0.9893048128342246,step3_model_training/mlruns/388903047945866758/626c50606ba5488f872f6dba9f16d65f,test
aburazemi,0.9622222222222222,0.9529085872576178,0.9555555555555556,0.9502762430939228,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,tune
higurashi,0.9466666666666668,0.25,0.16666666666666666,0.5,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,tune
minminzemi,0.9466666666666668,0.8878504672897196,0.8796296296296297,0.8962264150943396,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,tune
niiniizemi,0.8377777777777777,0.8450106157112527,0.9754901960784312,0.7453183520599251,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,tune
tsukutsukuboushi,0.8088888888888889,0.6293103448275862,0.4866666666666667,0.8902439024390244,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,tune
aburazemi,0.9322222222222222,0.9110787172011662,0.9137426900584796,0.9084302325581396,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,test
higurashi,0.9722222222222222,0.6835443037974683,0.5625,0.8709677419354839,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,test
minminzemi,0.94,0.873536299765808,0.8344519015659956,0.9164619164619164,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,test
niiniizemi,0.815,0.8335832083958021,0.975438596491228,0.7277486910994765,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,test
tsukutsukuboushi,0.8877777777777778,0.7277628032345013,0.5921052631578947,0.944055944055944,step3_model_training/mlruns/388903047945866758/854330a699554dc29e362bb25b51e4cd,test
aburazemi,0.9,0.8632218844984801,0.7888888888888889,0.953020134228188,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,tune
higurashi,0.9711111111111111,0.6285714285714286,0.4583333333333333,1,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,tune
minminzemi,0.9244444444444444,0.8468468468468469,0.8703703703703703,0.8245614035087719,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,tune
niiniizemi,0.8244444444444444,0.8336842105263157,0.9705882352941176,0.7306273062730627,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,tune
tsukutsukuboushi,0.7777777777777778,0.5238095238095238,0.36666666666666664,0.9166666666666666,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,tune
aburazemi,0.9211111111111112,0.8917682926829268,0.8552631578947368,0.931528662420382,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,test
higurashi,0.9716666666666668,0.711864406779661,0.65625,0.7777777777777778,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,test
minminzemi,0.925,0.8474576271186441,0.8389261744966443,0.8561643835616438,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,test
niiniizemi,0.8311111111111111,0.8467741935483871,0.9824561403508772,0.7440212577502214,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,test
tsukutsukuboushi,0.8516666666666667,0.5898617511520737,0.42105263157894735,0.9846153846153848,step3_model_training/mlruns/388903047945866758/39cb9ceda9134b7292b0504a33e5a8dd,test
aburazemi,0.9577777777777776,0.9476584022038568,0.9555555555555556,0.9398907103825136,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,tune
higurashi,0.94,0.372093023255814,0.3333333333333333,0.42105263157894735,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,tune
minminzemi,0.8888888888888888,0.7787610619469028,0.8148148148148148,0.7457627118644068,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,tune
niiniizemi,0.8711111111111111,0.8644859813084111,0.9068627450980392,0.8258928571428571,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,tune
tsukutsukuboushi,0.8222222222222222,0.6825396825396826,0.5733333333333334,0.8431372549019608,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,tune
aburazemi,0.9383333333333334,0.9211087420042644,0.9473684210526316,0.8962655601659751,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,test
higurashi,0.96,0.6210526315789473,0.6145833333333334,0.6276595744680851,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,test
minminzemi,0.885,0.7697441601779754,0.7740492170022372,0.7654867256637168,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,test
niiniizemi,0.8844444444444445,0.8857142857142857,0.942690058479532,0.8352331606217617,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,test
tsukutsukuboushi,0.8877777777777778,0.7443037974683544,0.6447368421052632,0.8802395209580839,step3_model_training/mlruns/388903047945866758/36bd4c48b0e34bb58247d67ebf7b7adb,test
aburazemi,0.8666666666666667,0.8255813953488372,0.7888888888888889,0.8658536585365854,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,tune
higurashi,0.9511111111111112,0.5,0.4583333333333333,0.55,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,tune
minminzemi,0.9133333333333332,0.8266666666666667,0.8611111111111112,0.7948717948717948,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,tune
niiniizemi,0.9088888888888887,0.9016786570743404,0.9215686274509804,0.8826291079812206,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,tune
tsukutsukuboushi,0.7866666666666666,0.5471698113207547,0.38666666666666666,0.935483870967742,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,tune
aburazemi,0.8577777777777778,0.7968253968253969,0.7339181286549707,0.8715277777777778,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,test
higurashi,0.9733333333333334,0.7525773195876287,0.7604166666666666,0.7448979591836735,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,test
minminzemi,0.9133333333333332,0.8239277652370204,0.8165548098434005,0.8314350797266514,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,test
niiniizemi,0.8994444444444445,0.8959171937895342,0.9111111111111112,0.8812217194570136,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,test
tsukutsukuboushi,0.87,0.664756446991404,0.5087719298245614,0.9586776859504132,step3_model_training/mlruns/388903047945866758/48617bced62d4a848400a0ba8429f56f,test
aburazemi,0.9155555555555556,0.8875739644970415,0.8333333333333334,0.9493670886075948,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,tune
higurashi,0.96,0.4,0.25,1,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,tune
minminzemi,0.94,0.8799999999999999,0.9166666666666666,0.8461538461538461,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,tune
niiniizemi,0.7844444444444445,0.7966457023060797,0.931372549019608,0.6959706959706959,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,tune
tsukutsukuboushi,0.8155555555555556,0.6375545851528384,0.4866666666666667,0.9240506329113924,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,tune
aburazemi,0.9283333333333332,0.9023467070401212,0.8713450292397661,0.93563579277865,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,test
higurashi,0.9633333333333334,0.5147058823529411,0.3645833333333333,0.875,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,test
minminzemi,0.9227777777777778,0.847084708470847,0.8612975391498882,0.8333333333333334,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,test
niiniizemi,0.8022222222222222,0.821105527638191,0.9555555555555556,0.7198237885462555,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,test
tsukutsukuboushi,0.8622222222222222,0.6574585635359116,0.5219298245614035,0.8880597014925373,step3_model_training/mlruns/388903047945866758/943727a2eab84352a2b0efc3daead0e5,test
aburazemi,0.8977777777777778,0.8606060606060606,0.7888888888888889,0.9466666666666668,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,tune
higurashi,0.9466666666666668,0,0,0,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,tune
minminzemi,0.9177777777777778,0.8438818565400844,0.925925925925926,0.7751937984496124,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,tune
niiniizemi,0.8666666666666667,0.8684210526315789,0.9705882352941176,0.7857142857142857,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,tune
tsukutsukuboushi,0.8177777777777778,0.6371681415929203,0.48,0.9473684210526316,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,tune
aburazemi,0.8805555555555555,0.8352490421455939,0.7967836257309941,0.8776167471819646,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,test
higurashi,0.9516666666666668,0.1869158878504673,0.10416666666666669,0.9090909090909092,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,test
minminzemi,0.9227777777777778,0.8487486398258975,0.87248322147651,0.826271186440678,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,test
niiniizemi,0.8644444444444445,0.8722513089005236,0.9742690058479532,0.7895734597156399,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,test
tsukutsukuboushi,0.8561111111111112,0.6218978102189782,0.46710526315789475,0.9301310043668122,step3_model_training/mlruns/388903047945866758/c7458a87078046ea914fef727f2db018,test
aburazemi,0.9488888888888888,0.9340974212034384,0.9055555555555556,0.9644970414201184,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,tune
higurashi,0.96,0.5499999999999999,0.4583333333333333,0.6875,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,tune
minminzemi,0.94,0.8682926829268293,0.8240740740740741,0.9175257731958762,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,tune
niiniizemi,0.9155555555555556,0.9064039408866996,0.9019607843137256,0.9108910891089108,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,tune
tsukutsukuboushi,0.8022222222222222,0.6044444444444445,0.4533333333333333,0.9066666666666666,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,tune
aburazemi,0.9477777777777778,0.9315866084425036,0.935672514619883,0.927536231884058,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,test
higurashi,0.9822222222222222,0.8315789473684212,0.8229166666666666,0.8404255319148937,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,test
minminzemi,0.9194444444444444,0.8238153098420413,0.7583892617449665,0.901595744680851,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,test
niiniizemi,0.9205555555555556,0.9168121000581734,0.9216374269005848,0.9120370370370372,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,test
tsukutsukuboushi,0.8683333333333333,0.6619115549215407,0.5087719298245614,0.946938775510204,step3_model_training/mlruns/388903047945866758/1db601e2f2a64029bff2784f01e51060,test
aburazemi,0.9311111111111112,0.9080118694362016,0.85,0.9745222929936306,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,tune
higurashi,0.9666666666666668,0.6153846153846154,0.5,0.8,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,tune
minminzemi,0.9155555555555556,0.8041237113402061,0.7222222222222222,0.9069767441860463,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,tune
niiniizemi,0.9022222222222224,0.8986175115207374,0.9558823529411764,0.8478260869565217,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,tune
tsukutsukuboushi,0.7511111111111111,0.4166666666666667,0.26666666666666666,0.9523809523809524,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,tune
aburazemi,0.9338888888888888,0.9125642909625276,0.9078947368421052,0.9172821270310192,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,test
higurashi,0.9716666666666668,0.7182320441988951,0.6770833333333334,0.7647058823529411,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,test
minminzemi,0.9077777777777778,0.7855297157622739,0.680089485458613,0.9296636085626911,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,test
niiniizemi,0.8894444444444445,0.8929532006455083,0.9707602339181286,0.8266932270916335,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,test
tsukutsukuboushi,0.8216666666666667,0.47290640394088673,0.3157894736842105,0.9411764705882352,step3_model_training/mlruns/388903047945866758/e2b0aee6f4844e1eb1c8c72742b0e444,test
aburazemi,0.94,0.92722371967655,0.9555555555555556,0.900523560209424,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,tune
higurashi,0.96,0.43750000000000006,0.2916666666666667,0.875,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,tune
minminzemi,0.9111111111111112,0.8230088495575221,0.8611111111111112,0.788135593220339,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,tune
niiniizemi,0.8488888888888889,0.8540772532188842,0.9754901960784312,0.7595419847328244,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,tune
tsukutsukuboushi,0.8244444444444444,0.6801619433198381,0.56,0.865979381443299,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,tune
aburazemi,0.8983333333333333,0.8737060041407867,0.925438596491228,0.8274509803921568,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,test
higurashi,0.9727777777777776,0.6918238993710691,0.5729166666666666,0.873015873015873,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,test
minminzemi,0.9261111111111112,0.847651775486827,0.8277404921700223,0.8685446009389671,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,test
niiniizemi,0.8227777777777778,0.8408977556109727,0.9859649122807016,0.7330434782608696,step3_model_training/mlruns/388903047945866758/b46d8e98eeb5499a9d2a731a929a17f4,test
